Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
l3spine,C160064-037B300A,Ethernet7/11/1,l2leaf,C160064-047B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/12/1,l2leaf,C160064-045B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/13/1,l2leaf,C160064-036B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/14/1,l2leaf,C160064-027B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/15/1,l2leaf,C160064-017B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/16/1,l2leaf,C160064-016B309A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/17/1,l2leaf,C160064-016B307A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/18/1,l2leaf,C160064-015B306A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/19/1,l2leaf,C160064-014B304A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/20/1,l2leaf,C160064-013B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/21/1,l2leaf,C160064-007B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/22/1,l2leaf,C160064-003B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/23/1,l2leaf,C160064-002B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/24/1,other,C160064-037B380A_AVBLSW1,Ethernet3/1,True
l3spine,C160064-037B300A,Ethernet7/25/1,other,C160064-037B380A_AVBLSW2,Ethernet3/1,True
l3spine,C160064-037B300A,Ethernet7/26/1,l2leaf,C160064-005B303A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet7/32/1,mlag_peer,C160064-037B301A,Ethernet7/32/1,True
l3spine,C160064-037B300A,Ethernet8/1/1,l2leaf,C160064-037B306A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/2/1,l2leaf,C160064-037B314A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/3/1,l2leaf,C160064-037B324A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/4/1,l2leaf,C160064-037B340A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/5/1,l2leaf,C160064-037B326A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/6/1,l2leaf,C160064-037B349A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/7/1,l2leaf,C160064-037B356A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/8/1,l2leaf,C160064-051B305A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/9/1,l2leaf,C160064-050B306A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/10/1,l2leaf,C160064-049B304A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/11/1,l2leaf,C160064-047B303A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/12/1,l2leaf,C160064-045B303A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/13/1,l2leaf,C160064-035B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/14/1,l2leaf,C160064-026B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/15/1,l2leaf,C160064-017B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/16/1,l2leaf,C160064-016B310A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/17/1,l2leaf,C160064-016B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/18/1,l2leaf,C160064-015B307A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/19/1,l2leaf,C160064-014B305A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/20/1,l2leaf,C160064-013B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/21/1,l2leaf,C160064-007B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/22/1,l2leaf,C160064-003B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/23/1,l2leaf,C160064-002B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/24/1,other,C160064-037B380A_AVBLSW1,Ethernet4/1,True
l3spine,C160064-037B300A,Ethernet8/25/1,other,C160064-037B380A_AVBLSW2,Ethernet4/1,True
l3spine,C160064-037B300A,Ethernet8/26/1,l2leaf,C160064-037B348A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet8/32/1,mlag_peer,C160064-037B301A,Ethernet8/32/1,True
l3spine,C160064-037B300A,Ethernet9/1/1,l2leaf,C160064-037B307A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/2/1,l2leaf,C160064-037B315A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/3/1,l2leaf,C160064-037B325A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/4/1,l2leaf,C160064-037B341A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/5/1,l2leaf,C160064-037B327A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/6/1,l2leaf,C160064-037B350A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/7/1,l2leaf,C160064-037B357A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/8/1,l2leaf,C160064-051B306A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/9/1,l2leaf,C160064-050B307A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/10/1,l2leaf,C160064-049B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/11/1,l2leaf,C160064-047B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/12/1,l2leaf,C160064-044B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/13/1,l2leaf,C160064-034B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/14/1,l2leaf,C160064-025B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/15/1,l2leaf,C160064-017B303A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/16/1,l2leaf,C160064-016B311A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/17/1,l2leaf,C160064-016B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/18/1,l2leaf,C160064-015B308A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/19/1,l2leaf,C160064-014B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/20/1,l2leaf,C160064-010B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/21/1,l2leaf,C160064-006B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/22/1,l2leaf,C160064-002B305A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/23/1,l2leaf,C160064-001B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet9/32/1,mlag_peer,C160064-037B301A,Ethernet9/32/1,True
l3spine,C160064-037B300A,Ethernet10/1/1,l2leaf,C160064-037B308A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/2/1,l2leaf,C160064-037B316A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/3/1,l2leaf,C160064-037B334A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/4/1,l2leaf,C160064-037B342A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/5/1,l2leaf,C160064-037B328A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/6/1,l2leaf,C160064-037B351A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/7/1,l2leaf,C160064-037B358A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/8/1,l2leaf,C160064-051B307A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/9/1,l2leaf,C160064-050B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/10/1,l2leaf,C160064-049B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/11/1,l2leaf,C160064-046B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/12/1,l2leaf,C160064-043B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/13/1,l2leaf,C160064-033B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/14/1,l2leaf,C160064-024B301A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/15/1,l2leaf,C160064-017B304A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/16/1,l2leaf,C160064-016B312A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/17/1,l2leaf,C160064-015B313A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/18/1,l2leaf,C160064-015B309A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/19/1,l2leaf,C160064-014B303A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/20/1,l2leaf,C160064-010B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/21/1,l2leaf,C160064-006B302A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/22/1,l2leaf,C160064-002B306A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/23/1,l2leaf,C160064-037B317A,Ethernet53/1,True
l3spine,C160064-037B300A,Ethernet10/32/1,mlag_peer,C160064-037B301A,Ethernet10/32/1,True
l3spine,C160064-037B301A,Ethernet3/1/1,l2leaf,C160064-037B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/2/1,l2leaf,C160064-037B310A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/3/1,l2leaf,C160064-037B318A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/4/1,l2leaf,C160064-037B335A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/5/1,l2leaf,C160064-037B343A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/6/1,l2leaf,C160064-037B329A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/7/1,l2leaf,C160064-037B352A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/8/1,l2leaf,C160064-037B359A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/9/1,l2leaf,C160064-051B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/10/1,l2leaf,C160064-050B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/11/1,l2leaf,C160064-048B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/12/1,l2leaf,C160064-046B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/13/1,l2leaf,C160064-042B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/14/1,l2leaf,C160064-032B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/15/1,l2leaf,C160064-023B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/16/1,l2leaf,C160064-017B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/17/1,l2leaf,C160064-016B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/18/1,l2leaf,C160064-015B314A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/19/1,l2leaf,C160064-015B310A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/20/1,l2leaf,C160064-014B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/21/1,l2leaf,C160064-009B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/22/1,l2leaf,C160064-005B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/23/1,l2leaf,C160064-002B307A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/24/1,l2leaf,C160064-001B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet3/31/1,other,C160064-037B370A_PDSW1,Ethernet52/1,True
l3spine,C160064-037B301A,Ethernet3/32/1,mlag_peer,C160064-037B300A,Ethernet3/32/1,True
l3spine,C160064-037B301A,Ethernet4/1/1,l2leaf,C160064-037B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/2/1,l2leaf,C160064-037B311A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/3/1,l2leaf,C160064-037B319A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/4/1,l2leaf,C160064-037B336A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/5/1,l2leaf,C160064-037B344A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/6/1,l2leaf,C160064-037B330A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/7/1,l2leaf,C160064-037B353A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/8/1,l2leaf,C160064-037B360A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/9/1,l2leaf,C160064-051B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/10/1,l2leaf,C160064-050B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/11/1,l2leaf,C160064-048B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/12/1,l2leaf,C160064-046B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/13/1,l2leaf,C160064-041B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/14/1,l2leaf,C160064-031B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/15/1,l2leaf,C160064-022B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/16/1,l2leaf,C160064-017B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/17/1,l2leaf,C160064-016B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/18/1,l2leaf,C160064-015B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/19/1,l2leaf,C160064-015B311A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/20/1,l2leaf,C160064-013B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/21/1,l2leaf,C160064-009B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/22/1,l2leaf,C160064-005B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/23/1,l2leaf,C160064-002B308A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/24/1,l2leaf,C160064-014B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet4/31/1,other,C160064-037B371A_PDSW2,Ethernet52/1,True
l3spine,C160064-037B301A,Ethernet4/32/1,mlag_peer,C160064-037B300A,Ethernet4/32/1,True
l3spine,C160064-037B301A,Ethernet5/1/1,l2leaf,C160064-037B309A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/2/1,l2leaf,C160064-037B372A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/3/1,l2leaf,C160064-037B320A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/4/1,l2leaf,C160064-037B337A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/5/1,l2leaf,C160064-037B345A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/6/1,l2leaf,C160064-037B331A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/7/1,l2leaf,C160064-037B354A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/8/1,l2leaf,C160064-037B361A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/9/1,l2leaf,C160064-051B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/10/1,l2leaf,C160064-049B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/11/1,l2leaf,C160064-048B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/13/1,l2leaf,C160064-040B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/14/1,l2leaf,C160064-030B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/15/1,l2leaf,C160064-021B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/16/1,l2leaf,C160064-017B307A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/17/1,l2leaf,C160064-016B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/18/1,l2leaf,C160064-015B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/19/1,l2leaf,C160064-015B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/20/1,l2leaf,C160064-013B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/21/1,l2leaf,C160064-008B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/22/1,l2leaf,C160064-004B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/23/1,l2leaf,C160064-002B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet5/24/1,other,C160064-037B380A_AVBLSW1,Ethernet5/1,True
l3spine,C160064-037B301A,Ethernet5/25/1,other,C160064-037B380A_AVBLSW2,Ethernet5/1,True
l3spine,C160064-037B301A,Ethernet5/32/1,mlag_peer,C160064-037B300A,Ethernet5/32/1,True
l3spine,C160064-037B301A,Ethernet6/1/1,l2leaf,C160064-037B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/2/1,l2leaf,C160064-037B312A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/3/1,l2leaf,C160064-037B321A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/4/1,l2leaf,C160064-037B338A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/5/1,l2leaf,C160064-037B346A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/6/1,l2leaf,C160064-037B332A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/7/1,l2leaf,C160064-037B362A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/8/1,l2leaf,C160064-056B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/9/1,l2leaf,C160064-050B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/10/1,l2leaf,C160064-049B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/11/1,l2leaf,C160064-048B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/12/1,l2leaf,C160064-045B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/13/1,l2leaf,C160064-037B369A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/14/1,l2leaf,C160064-028B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/15/1,l2leaf,C160064-020B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/16/1,l2leaf,C160064-016B308A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/17/1,l2leaf,C160064-016B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/18/1,l2leaf,C160064-015B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/19/1,l2leaf,C160064-015B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/20/1,l2leaf,C160064-013B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/21/1,l2leaf,C160064-008B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/22/1,l2leaf,C160064-004B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/23/1,l2leaf,C160064-002B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/24/1,other,C160064-037B380A_AVBLSW1,Ethernet6/1,True
l3spine,C160064-037B301A,Ethernet6/25/1,other,C160064-037B380A_AVBLSW2,Ethernet6/1,True
l3spine,C160064-037B301A,Ethernet6/26/1,l2leaf,C160064-003B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet6/32/1,mlag_peer,C160064-037B300A,Ethernet6/32/1,True
l3spine,C160064-037B301A,Ethernet7/1/1,l2leaf,C160064-037B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/2/1,l2leaf,C160064-037B313A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/3/1,l2leaf,C160064-037B323A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/4/1,l2leaf,C160064-037B339A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/5/1,l2leaf,C160064-037B347A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/6/1,l2leaf,C160064-037B333A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/7/1,l2leaf,C160064-037B355A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/8/1,l2leaf,C160064-056B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/9/1,l2leaf,C160064-050B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/10/1,l2leaf,C160064-049B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/11/1,l2leaf,C160064-047B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/12/1,l2leaf,C160064-045B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/13/1,l2leaf,C160064-036B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/14/1,l2leaf,C160064-027B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/15/1,l2leaf,C160064-017B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/16/1,l2leaf,C160064-016B309A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/17/1,l2leaf,C160064-016B307A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/18/1,l2leaf,C160064-015B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/19/1,l2leaf,C160064-014B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/20/1,l2leaf,C160064-013B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/21/1,l2leaf,C160064-007B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/22/1,l2leaf,C160064-003B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/23/1,l2leaf,C160064-002B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/24/1,other,C160064-037B380A_AVBLSW1,Ethernet7/1,True
l3spine,C160064-037B301A,Ethernet7/25/1,other,C160064-037B380A_AVBLSW2,Ethernet7/1,True
l3spine,C160064-037B301A,Ethernet7/26/1,l2leaf,C160064-005B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet7/32/1,mlag_peer,C160064-037B300A,Ethernet7/32/1,True
l3spine,C160064-037B301A,Ethernet8/1/1,l2leaf,C160064-037B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/2/1,l2leaf,C160064-037B314A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/3/1,l2leaf,C160064-037B324A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/4/1,l2leaf,C160064-037B340A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/5/1,l2leaf,C160064-037B326A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/6/1,l2leaf,C160064-037B349A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/7/1,l2leaf,C160064-037B356A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/8/1,l2leaf,C160064-051B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/9/1,l2leaf,C160064-050B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/10/1,l2leaf,C160064-049B304A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/11/1,l2leaf,C160064-047B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/12/1,l2leaf,C160064-045B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/13/1,l2leaf,C160064-035B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/14/1,l2leaf,C160064-026B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/15/1,l2leaf,C160064-017B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/16/1,l2leaf,C160064-016B310A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/17/1,l2leaf,C160064-016B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/18/1,l2leaf,C160064-015B307A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/19/1,l2leaf,C160064-014B305A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/20/1,l2leaf,C160064-013B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/21/1,l2leaf,C160064-007B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/22/1,l2leaf,C160064-003B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/23/1,l2leaf,C160064-002B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/24/1,other,C160064-037B380A_AVBLSW1,Ethernet8/1,True
l3spine,C160064-037B301A,Ethernet8/25/1,other,C160064-037B380A_AVBLSW2,Ethernet8/1,True
l3spine,C160064-037B301A,Ethernet8/26/1,l2leaf,C160064-037B348A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet8/32/1,mlag_peer,C160064-037B300A,Ethernet8/32/1,True
l3spine,C160064-037B301A,Ethernet9/1/1,l2leaf,C160064-037B307A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/2/1,l2leaf,C160064-037B315A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/3/1,l2leaf,C160064-037B325A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/4/1,l2leaf,C160064-037B341A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/5/1,l2leaf,C160064-037B327A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/6/1,l2leaf,C160064-037B350A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/7/1,l2leaf,C160064-037B357A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/8/1,l2leaf,C160064-051B306A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/9/1,l2leaf,C160064-050B307A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/10/1,l2leaf,C160064-049B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/11/1,l2leaf,C160064-047B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/12/1,l2leaf,C160064-044B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/13/1,l2leaf,C160064-034B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/14/1,l2leaf,C160064-025B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/15/1,l2leaf,C160064-017B303A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/16/1,l2leaf,C160064-016B311A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/17/1,l2leaf,C160064-016B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/18/1,l2leaf,C160064-015B308A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/19/1,l2leaf,C160064-014B302A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/20/1,l2leaf,C160064-010B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/21/1,l2leaf,C160064-006B301A,Ethernet54/1,True
l3spine,C160064-037B301A,Ethernet9/22/1,l2leaf,C160064-002B305A,Ethernet54/1,True
